#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      304000       7.912698e-04       5.243149e-05       4.009946e-04       8.992206e-02       3.799820e-03       1.449263e-02
      306000       5.385428e-04       4.164619e-05       2.996704e-04       6.225733e-02       3.675675e-03       1.467663e-02
      308000       5.957395e-04       2.560219e-05       3.331486e-04       5.644596e-02       2.762327e-03       1.463483e-02
      310000       7.083338e-04       6.096571e-05       3.447763e-04       9.522271e-02       2.858283e-03       1.469642e-02
      312000       5.428699e-04       3.478093e-05       2.803614e-04       7.184810e-02       2.969143e-03       1.464717e-02
      314000       4.956292e-04       7.708280e-05       2.785299e-04       9.313169e-02       3.289906e-03       1.473188e-02
      316000       6.237849e-04       4.358052e-05       3.351590e-04       9.055948e-02       3.401110e-03       1.488565e-02
      318000       7.699336e-04       5.540098e-05       3.998377e-04       1.038880e-01       2.708226e-03       1.471280e-02
      320000       5.682019e-04       1.596267e-05       3.148930e-04       8.750490e-02       3.011294e-03       1.485159e-02
      322000       6.260380e-04       6.836195e-05       3.351205e-04       6.287321e-02       3.691111e-03       1.434153e-02
      324000       5.276128e-04       2.409953e-05       2.900159e-04       6.360597e-02       3.130712e-03       1.457437e-02
      326000       6.443725e-04       4.739616e-05       3.619120e-04       1.148123e-01       3.083387e-03       1.466759e-02
      328000       7.622807e-04       7.606471e-05       3.645312e-04       9.187810e-02       3.279928e-03       1.449829e-02
      330000       6.333114e-04       6.211506e-05       3.545516e-04       8.443295e-02       3.390580e-03       1.474145e-02
      332000       8.269448e-04       7.151017e-05       4.039240e-04       1.214284e-01       4.295043e-03       1.491861e-02
      334000       4.803614e-04       3.410046e-05       2.653373e-04       7.167708e-02       3.516432e-03       1.473037e-02
      336000       6.105469e-04       7.123510e-05       3.230794e-04       6.160640e-02       3.517918e-03       1.482639e-02
      338000       5.630817e-04       3.860193e-05       2.803050e-04       8.327412e-02       3.164070e-03       1.467892e-02
      340000       5.865655e-04       6.932416e-05       3.158443e-04       7.575550e-02       3.550992e-03       1.453938e-02
      342000       6.790870e-04       4.996443e-05       3.529205e-04       9.584020e-02       3.413150e-03       1.481016e-02
      344000       6.724324e-04       2.186427e-05       3.465621e-04       8.945873e-02       3.985123e-03       1.485915e-02
      346000       5.482910e-04       5.931307e-05       2.745891e-04       6.736547e-02       2.656765e-03       1.473834e-02
      348000       6.220039e-04       2.315790e-05       3.305076e-04       5.510295e-02       3.113867e-03       1.454766e-02
      350000       5.599741e-04       7.261499e-05       3.283908e-04       9.642958e-02       2.872612e-03       1.473093e-02
      352000       5.520788e-04       7.310290e-05       3.030503e-04       7.634853e-02       3.345604e-03       1.465741e-02
      354000       6.304146e-04       2.535002e-05       3.168271e-04       1.099367e-01       2.986346e-03       1.438653e-02
      356000       7.655892e-04       2.910461e-05       4.188932e-04       8.217978e-02       2.415228e-03       1.483086e-02
      358000       4.721355e-04       5.126744e-05       2.546822e-04       1.198287e-01       2.702700e-03       1.467439e-02
      360000       6.905199e-04       5.683601e-05       3.741732e-04       7.402267e-02       3.014918e-03       1.474587e-02
      362000       5.176615e-04       3.903862e-05       2.583333e-04       1.047636e-01       1.729714e-03       1.481643e-02
      364000       5.242172e-04       3.051550e-05       2.773209e-04       7.546895e-02       2.760585e-03       1.472486e-02
      366000       7.145604e-04       3.143218e-05       3.749081e-04       8.626613e-02       3.297062e-03       1.480173e-02
      368000       5.421281e-04       6.789492e-05       2.908557e-04       8.058378e-02       3.337650e-03       1.456210e-02
      370000       5.740731e-04       3.488663e-05       3.277865e-04       6.034503e-02       3.539496e-03       1.475636e-02
      372000       5.259277e-04       6.834650e-05       2.945195e-04       8.636101e-02       3.796207e-03       1.444135e-02
      374000       6.276508e-04       4.735920e-05       3.331093e-04       7.303799e-02       3.351412e-03       1.479376e-02
      376000       4.802060e-04       2.606095e-05       2.698894e-04       7.366530e-02       4.151307e-03       1.443845e-02
      378000       5.234786e-04       3.911785e-05       2.472163e-04       6.739692e-02       2.981069e-03       1.457685e-02
      380000       4.848756e-04       6.993482e-05       2.782877e-04       7.110883e-02       3.655941e-03       1.452003e-02
      382000       6.544879e-04       3.954178e-05       3.512318e-04       6.454477e-02       3.018768e-03       1.445918e-02
      384000       6.156626e-04       6.789283e-05       3.245562e-04       1.018199e-01       2.888616e-03       1.439127e-02
      386000       6.730883e-04       3.631601e-05       3.800924e-04       8.061395e-02       3.177074e-03       1.455174e-02
      388000       5.652295e-04       6.263780e-05       3.185838e-04       7.040548e-02       3.225140e-03       1.453961e-02
      390000       7.453388e-04       5.373868e-05       3.920278e-04       6.796058e-02       3.019120e-03       1.464754e-02
      392000       4.990457e-04       4.606679e-05       2.508429e-04       9.911162e-02       3.211072e-03       1.436469e-02
      394000       5.767091e-04       5.725135e-05       3.035638e-04       7.961431e-02       3.598775e-03       1.473675e-02
      396000       6.323468e-04       7.952714e-05       3.630900e-04       1.013515e-01       3.287584e-03       1.462353e-02
      398000       5.566861e-04       2.430084e-05       2.664663e-04       5.335261e-02       2.442326e-03       1.450472e-02
      400000       6.436892e-04       7.438566e-05       3.387508e-04       9.108075e-02       3.260018e-03       1.422743e-02
      402000       4.965809e-04       5.497103e-05       2.895878e-04       8.083788e-02       2.617569e-03       1.454601e-02
      404000       6.455676e-04       8.588899e-05       3.525280e-04       7.871336e-02       3.023127e-03       1.464166e-02
      406000       6.194217e-04       3.835899e-05       2.890308e-04       7.211429e-02       2.877695e-03       1.443861e-02
      408000       5.402323e-04       6.207158e-05       2.741044e-04       9.217201e-02       2.800166e-03       1.473741e-02
      410000       6.226384e-04       8.486206e-05       3.131519e-04       8.789909e-02       4.039925e-03       1.483034e-02
      412000       5.456610e-04       6.972973e-05       2.865092e-04       7.355529e-02       2.439890e-03       1.461428e-02
      414000       7.705409e-04       6.771325e-05       4.181748e-04       1.156628e-01       3.508489e-03       1.470986e-02
      416000       5.026094e-04       3.492822e-05       2.739478e-04       1.185066e-01       3.273625e-03       1.462735e-02
      418000       6.442851e-04       4.521346e-05       3.267982e-04       6.461444e-02       3.491478e-03       1.444627e-02
      420000       5.378957e-04       2.916710e-05       2.786720e-04       8.238051e-02       3.845268e-03       1.454386e-02
      422000       6.692215e-04       3.208812e-05       3.124050e-04       9.560157e-02       3.942649e-03       1.483235e-02
      424000       7.540902e-04       1.841155e-05       4.264024e-04       6.649710e-02       2.660125e-03       1.484866e-02
      426000       4.739445e-04       8.939765e-05       2.651246e-04       8.577022e-02       2.725294e-03       1.467441e-02
      428000       6.836697e-04       5.472083e-05       3.389137e-04       7.727332e-02       3.013273e-03       1.454413e-02
      430000       5.268475e-04       5.157332e-05       2.816960e-04       1.356967e-01       2.722129e-03       1.482346e-02
      432000       6.394811e-04       5.156554e-05       3.681454e-04       7.688358e-02       3.480323e-03       1.467614e-02
      434000       5.018549e-04       5.036086e-05       2.576430e-04       1.140282e-01       3.293444e-03       1.479578e-02
