#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      264000       6.801798e-03       1.582241e-04       3.335799e-03       4.826013e-02       3.404847e-03       1.609706e-02
      266000       7.033029e-03       1.584544e-04       3.453419e-03       4.323368e-02       4.371775e-03       1.614635e-02
      268000       7.114391e-03       1.099615e-04       3.370434e-03       4.793460e-02       4.076090e-03       1.590451e-02
      270000       6.987770e-03       3.440780e-05       3.414811e-03       5.505857e-02       3.270556e-03       1.635056e-02
      272000       6.752171e-03       1.031404e-04       3.309146e-03       4.998701e-02       4.226352e-03       1.660882e-02
      274000       6.763241e-03       1.302896e-04       3.368003e-03       9.652471e-02       5.288323e-03       1.708170e-02
      276000       7.178611e-03       2.415629e-04       3.457095e-03       5.194407e-02       4.957434e-03       1.694539e-02
      278000       7.015111e-03       1.568596e-04       3.386205e-03       4.261229e-02       5.082849e-03       1.611698e-02
      280000       7.066582e-03       1.254549e-04       3.472695e-03       4.796014e-02       4.670531e-03       1.644947e-02
      282000       6.922314e-03       7.470497e-05       3.338041e-03       4.786314e-02       2.838398e-03       1.599124e-02
      284000       6.907059e-03       1.247208e-04       3.352569e-03       4.063500e-02       4.418667e-03       1.614198e-02
      286000       7.076180e-03       1.723647e-04       3.363974e-03       5.386201e-02       4.420556e-03       1.573953e-02
      288000       7.092232e-03       6.949934e-05       3.448282e-03       4.796847e-02       4.832956e-03       1.569389e-02
      290000       7.466720e-03       6.062994e-05       3.509558e-03       4.249489e-02       4.979429e-03       1.621700e-02
      292000       6.816405e-03       1.851750e-04       3.354028e-03       4.434787e-02       4.743328e-03       1.659493e-02
      294000       6.924636e-03       7.659725e-05       3.392296e-03       4.604996e-02       4.387209e-03       1.623682e-02
      296000       6.878681e-03       2.493824e-04       3.372630e-03       6.041817e-02       5.122424e-03       1.643122e-02
      298000       7.074859e-03       2.462297e-04       3.486322e-03       5.428657e-02       3.951775e-03       1.633479e-02
      300000       6.320946e-03       9.419443e-05       3.182730e-03       4.848042e-02       5.193139e-03       1.640028e-02
      302000       6.698845e-03       2.121449e-04       3.333789e-03       4.168336e-02       4.110509e-03       1.607322e-02
      304000       6.965291e-03       1.558687e-04       3.390124e-03       4.520550e-02       5.221090e-03       1.632691e-02
      306000       7.080352e-03       1.170747e-04       3.424592e-03       5.195762e-02       4.426317e-03       1.636285e-02
      308000       7.169917e-03       1.725780e-04       3.479752e-03       4.112348e-02       3.553550e-03       1.601802e-02
      310000       7.332882e-03       2.109829e-04       3.519778e-03       4.113073e-02       4.287513e-03       1.657161e-02
      312000       6.769216e-03       1.117752e-04       3.346535e-03       4.808664e-02       5.167832e-03       1.659442e-02
      314000       6.717066e-03       3.968667e-04       3.412643e-03       4.222873e-02       3.902504e-03       1.647172e-02
      316000       6.836491e-03       2.650506e-04       3.357764e-03       8.225625e-02       4.471322e-03       1.614260e-02
      318000       6.953802e-03       1.678306e-04       3.425923e-03       4.396652e-02       5.067092e-03       1.620521e-02
      320000       6.874540e-03       1.300552e-04       3.366532e-03       8.891383e-02       4.531604e-03       1.640519e-02
      322000       6.884485e-03       1.225332e-04       3.381600e-03       7.312202e-02       4.042295e-03       1.627566e-02
      324000       6.976663e-03       1.808347e-04       3.351326e-03       4.403885e-02       4.540626e-03       1.592542e-02
      326000       6.986875e-03       1.390916e-04       3.344381e-03       4.315196e-02       4.306464e-03       1.593127e-02
      328000       6.609707e-03       1.048860e-04       3.292175e-03       4.215911e-02       4.640165e-03       1.637729e-02
      330000       7.077660e-03       1.771396e-04       3.433705e-03       7.172686e-02       4.060564e-03       1.627735e-02
      332000       6.886420e-03       2.285109e-04       3.412650e-03       4.186837e-02       4.194116e-03       1.621904e-02
      334000       6.827794e-03       1.099929e-04       3.330339e-03       5.851932e-02       4.734443e-03       1.625849e-02
      336000       6.837311e-03       1.422008e-04       3.343923e-03       5.024188e-02       5.200703e-03       1.658206e-02
      338000       6.997405e-03       1.370499e-04       3.378161e-03       4.899479e-02       4.246072e-03       1.611643e-02
      340000       6.579347e-03       1.933564e-04       3.236222e-03       4.057441e-02       3.906400e-03       1.632545e-02
      342000       6.618702e-03       2.683989e-04       3.265517e-03       4.906307e-02       1.585597e-03       1.593744e-02
      344000       7.004064e-03       1.784525e-04       3.411652e-03       4.160768e-02       3.868177e-03       1.583611e-02
      346000       7.117631e-03       1.930878e-04       3.413639e-03       6.573881e-02       5.147922e-03       1.590690e-02
      348000       6.739121e-03       2.032447e-04       3.363993e-03       4.752117e-02       5.117157e-03       1.577427e-02
      350000       6.672527e-03       1.173070e-04       3.368375e-03       4.959433e-02       3.558238e-03       1.592889e-02
      352000       6.941267e-03       2.122504e-04       3.470669e-03       4.402392e-02       4.479314e-03       1.647766e-02
      354000       7.244107e-03       1.659219e-04       3.466448e-03       4.964704e-02       3.808649e-03       1.604907e-02
      356000       6.910556e-03       1.760964e-04       3.432136e-03       6.235274e-02       3.702954e-03       1.650807e-02
      358000       6.709277e-03       1.868181e-04       3.265285e-03       4.150799e-02       4.659038e-03       1.586992e-02
      360000       7.022499e-03       1.730584e-04       3.359093e-03       4.227417e-02       4.222883e-03       1.611518e-02
      362000       6.990356e-03       1.153969e-04       3.351581e-03       4.898028e-02       4.151195e-03       1.584137e-02
      364000       6.869675e-03       1.238163e-04       3.327813e-03       4.479203e-02       5.410214e-03       1.606333e-02
      366000       6.832088e-03       6.806940e-05       3.313549e-03       5.549444e-02       4.699150e-03       1.636064e-02
      368000       6.971594e-03       9.953739e-05       3.427253e-03       7.297167e-02       4.491874e-03       1.616512e-02
      370000       7.037495e-03       1.529789e-04       3.381169e-03       4.818481e-02       3.678320e-03       1.610704e-02
      372000       7.145315e-03       2.620581e-04       3.377609e-03       4.792137e-02       4.823958e-03       1.616633e-02
      374000       7.176435e-03       1.289002e-04       3.495366e-03       5.148199e-02       4.563942e-03       1.598154e-02
      376000       7.078831e-03       1.508889e-04       3.485092e-03       4.871222e-02       4.813805e-03       1.629779e-02
      378000       6.888194e-03       1.673188e-04       3.367384e-03       4.521854e-02       4.133246e-03       1.632545e-02
      380000       7.109744e-03       2.693344e-04       3.436921e-03       7.480396e-02       4.941847e-03       1.599554e-02
      382000       7.060791e-03       2.605885e-04       3.474820e-03       4.919791e-02       4.754232e-03       1.640828e-02
      384000       7.058948e-03       1.506119e-04       3.441167e-03       4.873279e-02       4.562570e-03       1.575963e-02
      386000       6.962663e-03       9.185197e-05       3.420860e-03       4.595109e-02       4.260507e-03       1.642904e-02
      388000       6.831306e-03       1.052947e-04       3.427520e-03       4.575118e-02       4.079319e-03       1.592467e-02
      390000       6.680793e-03       1.419318e-04       3.307006e-03       4.690936e-02       4.551299e-03       1.575538e-02
      392000       7.042244e-03       9.550615e-05       3.442960e-03       4.777691e-02       4.793138e-03       1.614068e-02
      394000       7.216491e-03       1.964296e-04       3.372947e-03       4.199239e-02       5.449095e-03       1.604499e-02
