#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      224000       8.485916e-04       1.529028e-04       4.294670e-04       4.882433e-02       3.637128e-03       1.505337e-02
      226000       4.341409e-04       1.112942e-04       2.755888e-04       4.631990e-02       4.291446e-03       1.468922e-02
      228000       9.620502e-04       2.256489e-04       4.960187e-04       5.844986e-02       3.877361e-03       1.594355e-02
      230000       9.680631e-04       1.422990e-04       3.767074e-04       4.337835e-02       3.353080e-03       1.511237e-02
      232000       9.504137e-04       1.182973e-04       5.663152e-04       5.095565e-02       4.547762e-03       1.518621e-02
      234000       7.411094e-04       2.117172e-04       4.484538e-04       5.964075e-02       3.996819e-03       1.559941e-02
      236000       7.364430e-04       1.756666e-04       4.517389e-04       5.309971e-02       4.079204e-03       1.545118e-02
      238000       8.990043e-04       1.534256e-04       4.139822e-04       5.845719e-02       4.256875e-03       1.538880e-02
      240000       7.073739e-04       9.889770e-05       4.325062e-04       7.558918e-02       5.363500e-03       1.557894e-02
      242000       6.807349e-04       8.391393e-05       3.896605e-04       4.830528e-02       4.599463e-03       1.461351e-02
      244000       5.193820e-04       1.487065e-04       3.118443e-04       6.050453e-02       2.553195e-03       1.518970e-02
      246000       8.233175e-04       1.304406e-04       3.687869e-04       4.740757e-02       4.416303e-03       1.466953e-02
      248000       5.383255e-04       1.402849e-04       3.715141e-04       5.560026e-02       5.214283e-03       1.628745e-02
      250000       6.955636e-04       1.025912e-04       3.717095e-04       6.073852e-02       4.121017e-03       1.582767e-02
      252000       6.717012e-04       1.517160e-04       3.723759e-04       4.438812e-02       5.174909e-03       1.526918e-02
      254000       8.722591e-04       2.083765e-04       4.532537e-04       5.980361e-02       4.546619e-03       1.596863e-02
      256000       9.238265e-04       1.334095e-04       5.005656e-04       6.640503e-02       3.681130e-03       1.582637e-02
      258000       8.957151e-04       1.228111e-04       4.640929e-04       4.517231e-02       5.046319e-03       1.545549e-02
      260000       8.631847e-04       5.816605e-05       4.936914e-04       4.936454e-02       4.399938e-03       1.526517e-02
      262000       9.709706e-04       9.555502e-05       4.637106e-04       4.879908e-02       4.045497e-03       1.545117e-02
      264000       6.620664e-04       1.060497e-04       3.563525e-04       4.346657e-02       3.970891e-03       1.510003e-02
      266000       1.299261e-03       1.241063e-04       6.744828e-04       4.717783e-02       4.476171e-03       1.563632e-02
      268000       8.189024e-04       5.840121e-05       3.713736e-04       5.117255e-02       4.648862e-03       1.525138e-02
      270000       1.362123e-03       2.408941e-04       6.570727e-04       5.244402e-02       4.830264e-03       1.615495e-02
      272000       7.488357e-04       1.745588e-04       4.479499e-04       7.904677e-02       5.161321e-03       1.660310e-02
      274000       7.553009e-04       1.460253e-04       3.817510e-04       1.016553e-01       4.282271e-03       1.546275e-02
      276000       9.934841e-04       1.138768e-04       4.599065e-04       5.844185e-02       2.932852e-03       1.482791e-02
      278000       9.437959e-04       1.396912e-04       4.102790e-04       5.214265e-02       4.400651e-03       1.477985e-02
      280000       9.540032e-04       2.188317e-04       4.765977e-04       5.742128e-02       4.761743e-03       1.554641e-02
      282000       8.668998e-04       9.766306e-05       3.948254e-04       4.714303e-02       3.183432e-03       1.495824e-02
      284000       4.440991e-04       1.018341e-04       3.284174e-04       6.870114e-02       3.791850e-03       1.519999e-02
      286000       9.104452e-04       2.247512e-04       5.024600e-04       6.857623e-02       4.590296e-03       1.611334e-02
      288000       6.005913e-04       1.159493e-04       4.033023e-04       4.547391e-02       4.143120e-03       1.485936e-02
      290000       1.267258e-03       2.052256e-04       7.139809e-04       4.405488e-02       4.333518e-03       1.527109e-02
      292000       1.540186e-03       8.818034e-05       7.346498e-04       5.056804e-02       5.256248e-03       1.615140e-02
      294000       7.052694e-04       1.461017e-04       4.332325e-04       5.017175e-02       4.895439e-03       1.495566e-02
      296000       8.208367e-04       1.108270e-04       4.501351e-04       6.115186e-02       4.670912e-03       1.502774e-02
      298000       7.375072e-04       7.803446e-05       3.976223e-04       5.778048e-02       3.565250e-03       1.517453e-02
      300000       1.013916e-03       1.360340e-04       4.933718e-04       5.045892e-02       3.364910e-03       1.504297e-02
      302000       1.374484e-03       1.115638e-04       7.111176e-04       5.748119e-02       4.744958e-03       1.536985e-02
      304000       1.169390e-03       4.545632e-05       5.537810e-04       4.993484e-02       4.614814e-03       1.645028e-02
      306000       1.298286e-03       6.803203e-05       6.943363e-04       4.481714e-02       5.248616e-03       1.608342e-02
      308000       1.008407e-03       2.722274e-04       5.437690e-04       6.301018e-02       4.170317e-03       1.594883e-02
      310000       6.363704e-04       1.137228e-04       3.588201e-04       1.119256e-01       5.367136e-03       1.595332e-02
      312000       1.140558e-03       2.311397e-04       5.060180e-04       5.438121e-02       3.159187e-03       1.525266e-02
      314000       1.039133e-03       1.514175e-04       4.637495e-04       5.195682e-02       3.850730e-03       1.508412e-02
      316000       5.302238e-04       2.234445e-04       3.495866e-04       5.436356e-02       4.992929e-03       1.573149e-02
      318000       6.124361e-04       1.392466e-04       3.309377e-04       6.467109e-02       3.936280e-03       1.603151e-02
      320000       9.917182e-04       1.256542e-04       5.176139e-04       5.371694e-02       3.776190e-03       1.560004e-02
      322000       9.922000e-04       1.357423e-04       4.956799e-04       5.831159e-02       5.537220e-03       1.687564e-02
      324000       1.133209e-03       1.222255e-04       5.464248e-04       5.759834e-02       5.370284e-03       1.602503e-02
      326000       1.010786e-03       1.445874e-04       5.406459e-04       6.481931e-02       4.814969e-03       1.629928e-02
      328000       1.001356e-03       1.857179e-04       4.802455e-04       6.495936e-02       4.733896e-03       1.546996e-02
      330000       8.309760e-04       9.429290e-05       4.191634e-04       4.853598e-02       5.226245e-03       1.580588e-02
      332000       1.176615e-03       2.114285e-04       6.232156e-04       6.966398e-02       3.158330e-03       1.559328e-02
      334000       8.691006e-04       1.168792e-04       3.940245e-04       3.979219e-02       3.119567e-03       1.439267e-02
      336000       8.507556e-04       2.005890e-04       4.577198e-04       5.138967e-02       2.902675e-03       1.512849e-02
      338000       5.976785e-04       1.538833e-04       3.503670e-04       7.677246e-02       5.149555e-03       1.645655e-02
      340000       7.077526e-04       2.062263e-04       4.191258e-04       1.067867e-01       4.584512e-03       1.577165e-02
      342000       7.561384e-04       2.173041e-04       3.962115e-04       7.023781e-02       4.919680e-03       1.567636e-02
      344000       8.509138e-04       1.992636e-04       5.020911e-04       4.905711e-02       3.087190e-03       1.432090e-02
