#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
     1990000       1.097721e-03       1.797427e-04       6.012911e-04       5.967368e-02       4.508803e-03       1.713389e-02
     2000000       8.897040e-04       2.031402e-04       4.959123e-04       6.954811e-02       4.242422e-03       1.627487e-02
     2010000       1.356284e-03       2.208025e-04       7.152278e-04       7.527925e-02       5.792910e-03       1.633682e-02
     2020000       8.384884e-04       1.679055e-04       4.627945e-04       8.270265e-02       3.468175e-03       1.591843e-02
     2030000       1.225363e-03       1.463021e-04       6.743299e-04       8.290920e-02       3.023795e-03       1.656562e-02
     2040000       1.196922e-03       3.163100e-04       7.267825e-04       6.675366e-02       4.801051e-03       1.646313e-02
     2050000       7.297073e-04       5.856497e-05       3.287736e-04       5.814517e-02       4.716631e-03       1.653149e-02
     2060000       1.468482e-03       9.096932e-05       7.266798e-04       1.004411e-01       4.108264e-03       1.734836e-02
     2070000       7.787301e-04       7.832935e-05       4.071541e-04       5.982321e-02       5.156614e-03       1.701575e-02
     2080000       9.537633e-04       2.453570e-04       5.188031e-04       6.827445e-02       4.712339e-03       1.588612e-02
     2090000       1.289018e-03       1.954238e-04       7.254249e-04       9.591938e-02       4.182139e-03       1.684488e-02
     2100000       9.529093e-04       1.859583e-04       4.974570e-04       6.238388e-02       3.735077e-03       1.633388e-02
     2110000       9.259212e-04       1.308325e-04       4.881694e-04       6.297106e-02       4.696002e-03       1.654521e-02
     2120000       1.121065e-03       1.526004e-04       5.638235e-04       5.294179e-02       4.471085e-03       1.545477e-02
     2130000       5.445652e-04       2.136728e-04       3.269481e-04       5.539193e-02       3.989924e-03       1.580801e-02
     2140000       1.257668e-03       1.877270e-04       6.260991e-04       6.659993e-02       3.851751e-03       1.691536e-02
     2150000       1.358516e-03       1.484639e-04       7.151001e-04       5.532109e-02       4.137831e-03       1.673007e-02
     2160000       1.347909e-03       2.178109e-04       6.925973e-04       5.400160e-02       3.280807e-03       1.562143e-02
     2170000       7.008919e-04       1.978147e-04       4.055174e-04       8.847511e-02       4.320778e-03       1.592207e-02
     2180000       1.087920e-03       1.197101e-04       6.632739e-04       8.898211e-02       5.185662e-03       1.701616e-02
     2190000       1.164884e-03       2.664812e-04       6.351298e-04       8.878662e-02       5.408748e-03       1.653257e-02
     2200000       7.061386e-04       6.197031e-05       3.814221e-04       8.048560e-02       3.263193e-03       1.543308e-02
     2210000       1.677476e-03       1.004747e-04       7.818581e-04       5.528699e-02       4.382607e-03       1.577800e-02
     2220000       8.854251e-04       2.396428e-04       5.276571e-04       6.957898e-02       4.081910e-03       1.574803e-02
     2230000       1.211688e-03       1.061976e-04       6.585712e-04       6.700883e-02       5.297188e-03       1.621835e-02
     2240000       1.093833e-03       3.148049e-04       6.081435e-04       8.371093e-02       4.589752e-03       1.644668e-02
     2250000       1.309383e-03       1.161954e-04       6.499991e-04       5.640041e-02       4.251055e-03       1.573640e-02
     2260000       1.331081e-03       1.949136e-04       6.642332e-04       1.159562e-01       4.576454e-03       1.642579e-02
     2270000       1.014381e-03       7.305576e-05       5.241141e-04       7.714713e-02       3.371416e-03       1.607204e-02
     2280000       9.398889e-04       1.810002e-04       5.361129e-04       4.768644e-02       3.860396e-03       1.551571e-02
     2290000       1.041504e-03       7.792774e-05       5.528617e-04       7.589885e-02       4.996490e-03       1.602047e-02
     2300000       1.037133e-03       2.604619e-04       6.332522e-04       5.435695e-02       3.294167e-03       1.507222e-02
     2310000       8.470194e-04       2.237522e-04       5.382890e-04       1.017971e-01       5.460290e-03       1.619770e-02
     2320000       1.176980e-03       9.386115e-05       5.291016e-04       8.294663e-02       4.882251e-03       1.644448e-02
     2330000       5.894277e-04       1.237410e-04       3.192378e-04       7.034396e-02       3.836916e-03       1.543002e-02
     2340000       1.473786e-03       1.337442e-04       6.687536e-04       8.599126e-02       4.719125e-03       1.587599e-02
     2350000       9.473430e-04       5.951639e-05       4.746319e-04       5.468388e-02       4.646889e-03       1.642546e-02
     2360000       8.994751e-04       6.839392e-05       4.888229e-04       6.331651e-02       5.270995e-03       1.698651e-02
     2370000       9.780145e-04       1.951253e-04       5.837624e-04       6.150791e-02       3.862764e-03       1.588645e-02
     2380000       1.136402e-03       2.918173e-04       5.133331e-04       8.077144e-02       3.619697e-03       1.647867e-02
     2390000       1.166662e-03       1.736908e-04       6.407993e-04       7.749324e-02       4.628987e-03       1.542328e-02
     2400000       9.526577e-04       5.447804e-05       5.205056e-04       6.704232e-02       4.432564e-03       1.553167e-02
     2410000       9.355214e-04       2.161294e-04       5.098269e-04       7.638698e-02       3.792394e-03       1.577597e-02
