#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      312000       1.013808e-01       1.090622e-04       5.822617e-02       1.421917e-01       1.645031e-02       5.052557e-02
      314000       1.000515e-01       3.349006e-04       5.744293e-02       1.518448e-01       1.075385e-02       5.208874e-02
      316000       1.012683e-01       8.285068e-04       5.825798e-02       1.376451e-01       1.608386e-02       5.165814e-02
      318000       1.005620e-01       5.866649e-04       5.796237e-02       1.424038e-01       1.448873e-02       5.060566e-02
      320000       1.017785e-01       3.260971e-04       5.832632e-02       1.259656e-01       1.394396e-02       5.008570e-02
      322000       1.010767e-01       4.474213e-04       5.824927e-02       1.513016e-01       1.362966e-02       4.907314e-02
      324000       1.010014e-01       7.725285e-04       5.828040e-02       1.398046e-01       1.515886e-02       5.099884e-02
      326000       1.021250e-01       5.014777e-04       5.841247e-02       1.802112e-01       1.540076e-02       4.958522e-02
      328000       1.009111e-01       8.611594e-04       5.795877e-02       2.185601e-01       1.108585e-02       5.232579e-02
      330000       1.011129e-01       6.524269e-04       5.809321e-02       1.299083e-01       1.187222e-02       5.029898e-02
      332000       1.013530e-01       2.613888e-04       5.790419e-02       1.388971e-01       1.307615e-02       5.083406e-02
      334000       1.016608e-01       1.273524e-04       5.845723e-02       1.313181e-01       1.560383e-02       4.989526e-02
      336000       1.015395e-01       6.948953e-04       5.824681e-02       1.524499e-01       1.315071e-02       5.347093e-02
      338000       1.020111e-01       2.107085e-04       5.839274e-02       1.457104e-01       1.339244e-02       4.941777e-02
      340000       1.013967e-01       4.372671e-04       5.825042e-02       1.269147e-01       1.637635e-02       5.007734e-02
      342000       1.017003e-01       3.668566e-04       5.839645e-02       1.403543e-01       1.746580e-02       5.045200e-02
      344000       1.019225e-01       6.155646e-04       5.863681e-02       1.333690e-01       1.339756e-02       5.049797e-02
      346000       1.014135e-01       3.737434e-04       5.821274e-02       1.690083e-01       1.439142e-02       4.979612e-02
      348000       1.020557e-01       4.216008e-04       5.840779e-02       1.343614e-01       1.555767e-02       4.958525e-02
      350000       1.009039e-01       2.868833e-04       5.799565e-02       1.407734e-01       1.468591e-02       5.009528e-02
      352000       1.016118e-01       8.596805e-05       5.840805e-02       1.494512e-01       1.602899e-02       5.200340e-02
      354000       1.022612e-01       7.525754e-04       5.896549e-02       1.310370e-01       1.470602e-02       5.166749e-02
      356000       1.013160e-01       3.363814e-04       5.825650e-02       1.586662e-01       1.343477e-02       5.121951e-02
      358000       1.006024e-01       5.527960e-04       5.752460e-02       1.621909e-01       1.607826e-02       4.991727e-02
      360000       1.010991e-01       3.294731e-04       5.816950e-02       1.360001e-01       1.433886e-02       5.146047e-02
      362000       1.014116e-01       6.505470e-04       5.812434e-02       1.570975e-01       1.664683e-02       5.270193e-02
      364000       1.009672e-01       3.923452e-04       5.767069e-02       1.687558e-01       1.855995e-02       5.190051e-02
      366000       1.013013e-01       4.180626e-04       5.809748e-02       1.263656e-01       1.418714e-02       5.030808e-02
      368000       1.016581e-01       2.348332e-04       5.811536e-02       1.455570e-01       1.320684e-02       5.281168e-02
      370000       1.001753e-01       3.479677e-04       5.751983e-02       1.530217e-01       1.818064e-02       5.395815e-02
      372000       1.012400e-01       2.764260e-04       5.824135e-02       1.425996e-01       1.494346e-02       4.912893e-02
      374000       1.023683e-01       9.029130e-04       5.871897e-02       1.304636e-01       1.442393e-02       4.888275e-02
      376000       1.010917e-01       4.016210e-04       5.829484e-02       1.787968e-01       1.461443e-02       5.105249e-02
      378000       1.031367e-01       8.286889e-04       5.948327e-02       1.668159e-01       1.382395e-02       5.102570e-02
      380000       1.010603e-01       2.691041e-04       5.822726e-02       1.515230e-01       1.558897e-02       5.135030e-02
      382000       1.025602e-01       3.421159e-04       5.866577e-02       1.390649e-01       1.388544e-02       5.068811e-02
      384000       1.023673e-01       4.088583e-04       5.865213e-02       1.769836e-01       1.136007e-02       5.133749e-02
      386000       1.017656e-01       5.136791e-04       5.813647e-02       1.275789e-01       1.700979e-02       5.082986e-02
      388000       1.033333e-01       3.384837e-04       5.936548e-02       1.458549e-01       1.481120e-02       4.912157e-02
      390000       1.011478e-01       5.420030e-04       5.824754e-02       1.401471e-01       1.216909e-02       4.928854e-02
      392000       1.012787e-01       5.246103e-04       5.788965e-02       1.569343e-01       1.557099e-02       4.944803e-02
      394000       1.007940e-01       4.620698e-04       5.788551e-02       1.429591e-01       1.358867e-02       4.958562e-02
      396000       1.010993e-01       9.950972e-04       5.808765e-02       1.659179e-01       1.092701e-02       4.927102e-02
      398000       9.904198e-02       3.614141e-04       5.686861e-02       1.606489e-01       1.390449e-02       5.324083e-02
      400000       9.989449e-02       5.948584e-05       5.741626e-02       1.396648e-01       9.501715e-03       5.009395e-02
      402000       1.008644e-01       3.013268e-04       5.780249e-02       1.686637e-01       1.585407e-02       5.126910e-02
